df2d8690-7754-41d1-90b0-cc81884f8b64 "1215.51,1003.57,932.77,913.67,952.37,1115.64,1406.56,1540.95,1496.67,1440.95,1422.64,1387.43,1343.91,1359.78,1415.02,1419.71,1430.69,1543.83,1657.42,1698.25,1696.96,1698.74,1672.08,1531.05,1250.63,1035.19,947.11,931.10,992.61,1177.09,1414.25,1522.94,1518.91,1490.75,1456.95,1379.44,1292.57,1289.42,1349.23,1411.71,1509.00,1632.52,1702.20,1717.79,1729.13,1743.44,1723.28,1584.36,1297.90,1076.01,982.36,963.49,1020.15,1165.91,1330.43,1445.22,1529.42,1565.88,1514.03,1356.05,1222.46,1229.18,1351.29,1466.27,1539.07,1631.18,1733.52,1778.50,1762.09,1719.38,1669.80,1540.25"
fc05243c-7884-43e6-bbca-60599ab57bd8 "1821.12,1774.38,1733.72,1694.30,1668.81,1670.92,1717.39,1821.06,1933.38,1986.95,2004.94,2030.19,2056.10,2070.58,2076.95,2078.27,2070.21,2060.29,2065.76,2086.11,2095.10,2073.78,2027.13,1976.12,1923.61,1857.75,1779.24,1723.55,1701.37,1711.17,1778.44,1905.10,2002.93,2021.92,2014.27,2037.18,2069.92,2057.27,2004.20,1976.94,1992.95,2011.05,2007.14,1994.64,1990.47,1984.16,1960.43,1931.52,1888.11,1806.25,1724.82,1686.61,1682.23,1701.34,1751.13,1825.90,1889.50,1933.84,1988.56,2043.46,2060.44,2042.26,2040.35,2081.13,2120.32,2126.61,2115.63,2114.91,2115.96,2093.15,2046.28,1991.30"
51badd1e-bd8c-477d-89ff-eae9ca09bde5 "22.47,20.28,18.04,18.43,19.53,19.85,20.43,21.76,22.50,23.01,24.04,24.40,23.22,20.72,19.95,21.12,21.54,20.56,20.24,21.13,20.60,17.91,16.74,18.15,20.44,19.91,18.62,19.40,21.02,20.89,19.21,18.70,19.84,21.59,23.09,23.95,23.54,21.94,21.15,22.19,22.66,21.49,20.92,21.94,21.95,19.32,17.32,17.52,17.99,17.80,18.68,21.23,22.59,21.70,20.63,21.41,22.57,23.14,23.76,24.60,24.52,23.07,21.68,21.57,21.04,19.61,19.69,21.80,22.57,20.43,18.11,18.00"
ab69d1a9-7592-4c7c-9f47-6c6b6b8261bd "1083.22,1086.62,1093.08,1094.16,1087.89,1081.52,1080.83,1085.81,1091.20,1089.40,1086.87,1089.01,1094.07,1098.49,1100.07,1101.95,1100.37,1095.05,1093.80,1097.06,1094.51,1085.47,1081.39,1082.25,1085.66,1091.35,1097.06,1096.70,1088.37,1083.45,1088.04,1096.15,1093.92,1085.66,1083.98,1090.21,1099.84,1102.08,1098.04,1095.79,1095.43,1096.96,1101.12,1101.10,1092.76,1083.49,1081.66,1085.99,1091.76,1092.64,1091.43,1091.46,1091.00,1092.04,1093.84,1092.10,1085.49,1081.30,1085.82,1100.42,1107.93,1102.15,1099.43,1104.14,1108.63,1109.38,1106.60,1102.02,1093.18,1085.60,1086.44,1092.04"
5cfd4757-af72-48b2-a93c-28fdc1f9191d "607.57,617.06,598.38,589.94,594.24,607.86,608.87,601.11,602.36,611.58,611.41,603.79,600.20,600.86,601.96,602.13,601.80,601.03,600.48,601.11,602.07,601.20,599.08,598.39,599.53,599.42,596.30,594.22,595.92,601.08,604.37,602.67,600.86,602.04,604.08,603.97,601.42,598.84,598.22,600.16,603.04,602.25,598.38,597.00,599.55,601.54,598.87,596.12,597.00,599.23,598.31,595.99,596.33,599.48,601.55,600.18,598.50,598.89,600.40,600.76,599.27,597.62,597.47,598.94,600.32,599.49,597.45,596.84,598.15,599.32,598.44,596.83"
055a70d3-f3d8-448a-873d-1176abb7b054 "99.04,99.14,99.29,99.20,99.20,99.53,99.98,100.35,100.81,101.07,100.90,100.70,101.11,101.85,102.05,101.59,101.22,101.46,101.85,102.03,101.85,101.46,101.31,101.86,102.81,102.99,102.30,101.88,102.31,102.81,102.76,102.73,103.15,103.58,103.56,103.53,103.74,103.65,103.04,102.71,103.06,103.38,103.20,103.02,103.17,103.34,103.35,103.58,104.08,104.34,104.12,103.90,104.03,104.28,104.33,104.21,104.17,104.26,104.38,104.44,104.41,104.28,104.17,104.23,104.35,104.33,104.19,104.14,104.22,104.30,104.30,104.36"
c112653f-2bf5-4610-917b-312dbd66e058 "100.07,100.52,101.23,101.47,101.52,101.78,102.20,102.81,103.76,104.61,104.58,103.99,103.83,104.38,104.73,104.23,103.67,103.74,104.08,104.03,103.79,103.75,103.93,104.36,105.07,105.64,105.41,104.82,104.90,105.74,106.25,105.97,105.91,106.58,107.10,106.65,105.94,105.77,105.95,105.98,105.83,105.76,105.84,106.00,106.13,106.19,106.31,106.68,107.16,107.37,107.17,106.94,107.06,107.40,107.53,107.38,107.31,107.48,107.64,107.56,107.34,107.23,107.26,107.31,107.29,107.23,107.15,107.14,107.24,107.38,107.42,107.43"
60706adc-302b-4284-b2dd-ace0e4427b54 "6805.37,5574.35,4743.64,4337.61,4043.53,3994.02,4588.82,6043.95,7447.21,7953.55,8028.24,8238.62,8543.87,8397.39,7680.22,6887.18,6629.69,6888.45,7194.19,7262.84,7368.01,7711.32,7953.45,7729.52,6913.51,5823.84,4868.72,4229.77,4080.67,4517.96,5411.12,6336.46,7390.40,8817.97,9872.58,10168.90,10058.94,9720.11,9022.91,8202.88,7769.63,7716.49,7711.14,7794.09,8187.71,8760.23,9044.39,8799.20,7983.38,6701.81,5480.71,4855.51,4847.49,5130.24,5391.67,5879.58,7114.79,8723.11,9545.23,9529.31,9319.02,9165.72,8768.65,8087.85,7478.27,7175.81,7175.25,7477.64,8044.05,8530.67,8588.77,8101.87"
d392ee45-c278-4c86-b910-d80a564cc36b "326.62,216.85,159.06,138.62,138.27,171.70,267.31,361.44,371.46,345.02,341.67,361.33,378.68,386.32,397.43,409.38,426.65,458.02,478.79,479.11,471.91,459.74,443.10,420.56,358.98,249.02,167.86,138.77,148.72,213.29,311.49,362.63,372.87,394.78,429.26,440.40,413.77,382.96,391.53,430.84,461.11,459.31,433.63,425.37,437.68,433.99,414.20,384.97,324.08,235.15,177.58,164.56,176.07,198.74,229.42,278.82,340.78,384.67,393.45,365.08,333.82,345.82,405.19,458.54,475.87,480.81,496.03,505.91,493.33,458.39,417.94,373.73"
aec309bc-76f1-48e0-af7a-16da43cba338 "81.44,82.15,82.79,82.35,81.75,81.67,82.38,84.54,87.74,89.18,87.89,87.17,89.15,91.55,91.00,88.63,87.77,89.08,90.73,91.05,89.71,87.18,84.68,83.38,83.45,83.81,83.54,82.94,82.74,83.18,84.13,85.38,86.25,86.26,86.08,86.75,88.05,88.49,87.51,86.46,86.63,87.63,88.28,87.99,86.92,85.56,84.54,84.35,84.71,84.73,84.16,83.77,84.11,84.83,85.30,85.44,85.56,85.76,85.98,86.27,86.58,86.61,86.27,85.97,86.12,86.56,86.74,86.38,85.69,85.11,84.91,85.02"
e33deeec-ae01-4af7-a7dc-a70add02fb61 "13719.43,8787.35,6365.62,5915.91,6355.97,7307.04,8839.20,10853.44,12726.12,14225.61,15920.53,17740.19,18683.14,18759.36,18833.17,19376.05,20343.43,21141.63,21413.64,21530.87,21655.05,21138.11,19558.83,16582.60,12221.11,8021.47,6068.58,5952.01,6996.96,8459.69,9488.64,10864.75,13341.92,16040.86,17981.24,19294.45,20048.10,20257.95,20486.59,21119.81,21564.56,21346.27,21107.91,21480.48,21728.15,20961.21,19042.95,16169.56,12160.94,8421.19,6834.40,6892.38,7567.88,8156.51,9085.87,11154.04,13719.17,15253.66,15601.02,15889.88,16915.16,18426.54,19926.42,20817.44,21099.63,21299.55,21674.25,21783.91,21282.54,20155.49,18495.23,15864.22"
3719cee3-b3c2-4db2-9199-71305ea83c14 "230573.15,222950.97,206474.75,185529.78,172186.68,168775.10,173967.74,187041.76,201694.89,212787.32,220758.73,224013.15,221386.65,213239.43,202482.12,194275.93,192847.46,198027.42,207512.31,218653.35,228642.08,235646.23,237799.14,235504.52,230984.13,222074.08,203705.19,182001.76,169980.71,168443.46,175412.63,187638.76,198082.65,208927.25,222417.76,229777.20,225830.28,213550.43,201421.72,193599.17,192099.12,198017.86,206939.61,214804.79,224401.09,234274.22,238132.18,235457.54,228233.62,217461.62,200930.22,182758.22,172828.54,171897.13,176807.17,183434.36,190826.49,202975.92,217881.91,224295.74,219501.84,209379.46,200122.68,193208.01,191906.83,197717.16,206431.92,215618.20,227794.10,237653.26,239789.63,234758.43"
3a24a891-d616-4e0a-8c6f-0c538608aaf3 "680.54,673.03,663.77,659.28,659.69,662.07,665.88,671.03,675.37,677.95,680.04,681.65,681.85,681.33,681.92,683.68,685.21,685.58,684.89,684.06,683.97,684.05,683.42,681.57,677.47,670.86,664.10,659.48,657.24,657.91,661.83,667.63,672.92,676.82,679.26,679.84,679.45,680.20,682.81,685.78,687.68,688.44,688.41,687.77,686.39,684.14,681.27,678.22,674.47,668.84,661.98,656.57,653.89,653.89,657.00,663.33,670.63,675.62,677.88,678.44,678.10,678.06,679.69,682.77,685.67,687.59,688.55,688.25,686.34,683.21,679.87,676.67"
dc9b9b6c-fbc7-41cf-ac36-19719d405b67 "1589.59,1332.28,1210.73,1201.89,1252.98,1323.42,1389.16,1460.31,1572.65,1734.78,1905.69,2050.03,2127.49,2166.59,2185.64,2191.19,2214.28,2263.55,2302.67,2328.40,2352.10,2337.81,2227.66,1947.54,1558.85,1272.68,1154.27,1153.54,1235.03,1348.83,1437.75,1535.44,1711.60,1921.84,2087.57,2203.53,2279.88,2323.22,2343.71,2340.77,2310.31,2269.13,2266.36,2300.52,2318.14,2277.65,2156.82,1916.60,1574.49,1312.43,1209.95,1205.96,1248.23,1323.06,1440.95,1591.73,1734.61,1828.46,1860.32,1899.80,2008.64,2157.53,2270.61,2311.33,2313.81,2325.80,2345.64,2335.60,2292.41,2230.09,2128.17,1916.32"
cdcdaeaa-2739-410f-9799-28fd0ef9aa7b "1959.81,1132.38,774.56,682.65,685.50,781.63,1047.70,1411.44,1574.47,1595.18,1747.52,2081.50,2341.90,2357.10,2333.66,2336.89,2285.64,2358.15,2609.82,2803.20,2848.54,2826.15,2781.46,2569.19,1940.42,1159.16,802.56,706.68,737.29,940.15,1321.64,1566.16,1532.51,1550.91,1814.47,2161.45,2274.18,2188.33,2197.27,2343.09,2497.18,2578.75,2625.03,2726.33,2848.55,2903.08,2858.73,2645.69,2023.09,1212.62,836.59,768.57,843.83,1029.07,1262.30,1431.05,1558.54,1791.82,2053.45,2101.94,1990.71,2037.44,2332.40,2610.78,2682.44,2660.07,2759.65,2914.34,2962.53,2903.27,2807.32,2598.75"
8d904cf0-0d9f-49fc-a0a4-16e8402bdb4b "4797.36,3846.44,3291.22,3147.77,3426.10,4061.68,4808.20,5519.68,6184.67,6707.33,7356.53,8233.51,8951.33,9245.62,9233.07,9394.43,9827.47,10023.43,9809.22,9572.02,9417.98,8807.42,7343.83,5542.68,4347.97,3578.57,3119.23,3090.51,3659.44,4682.50,5356.59,5732.11,6341.78,7300.72,8448.98,9390.77,9893.30,10036.31,10113.18,10315.56,10377.58,10061.95,9588.80,9480.00,9413.91,8729.56,7206.97,5497.96,4318.45,3638.08,3346.99,3482.59,4071.23,4795.89,5287.86,5769.19,6463.18,7052.44,7388.04,7815.92,8543.12,9268.70,9734.24,9965.97,10002.62,9879.18,9651.72,9433.14,9154.53,8539.00,7329.15,5654.45"
d44ae155-39b3-4526-8068-1c087de35631 "1636.82,1106.07,807.03,728.01,738.69,804.35,958.86,1186.48,1387.16,1554.54,1750.42,1948.16,2061.34,2092.38,2129.83,2172.17,2214.48,2266.76,2299.18,2295.06,2266.72,2216.47,2118.78,1912.26,1498.38,1025.69,788.92,753.77,800.95,875.08,990.38,1176.10,1381.84,1562.07,1730.99,1883.39,1985.52,2057.44,2165.96,2286.13,2350.79,2357.16,2351.74,2355.92,2336.17,2258.01,2122.07,1901.78,1501.46,1055.61,834.88,795.11,817.98,864.97,983.47,1214.37,1469.98,1641.73,1731.66,1783.82,1856.66,1984.16,2149.47,2263.35,2299.55,2312.05,2337.66,2337.06,2270.12,2152.23,2020.40,1826.53"
fe612e78-3590-477a-a6e0-71aee4bdcf79 "1851.56,1110.94,816.78,750.01,767.60,877.49,1160.43,1521.82,1670.27,1681.79,1797.58,2059.92,2278.28,2302.96,2301.23,2325.65,2414.27,2644.05,2869.45,2960.51,2996.71,3016.53,2948.41,2656.22,1967.60,1214.16,851.00,761.34,816.35,1029.77,1353.45,1580.30,1687.71,1856.72,2119.59,2346.13,2409.90,2366.02,2370.90,2462.78,2589.80,2670.52,2713.51,2802.22,2919.17,2960.03,2871.20,2585.17,1955.20,1237.34,904.54,864.75,954.41,1087.27,1238.39,1438.74,1689.18,1921.61,2045.83,2012.74,1979.95,2103.39,2383.09,2629.07,2727.45,2786.91,2932.64,3056.44,3068.38,2985.97,2857.67,2595.65"
69f7e067-921a-4cd6-a77c-7ce2d52db362 "146.57,142.52,145.07,135.94,127.95,132.60,146.52,153.84,155.66,168.29,187.44,193.57,193.90,207.37,228.35,240.41,251.07,260.47,261.83,262.34,280.50,303.60,284.33,218.46,174.07,167.68,159.69,137.82,128.35,135.53,150.58,155.15,157.35,171.48,184.66,182.96,184.40,205.48,231.36,236.91,228.91,238.29,265.29,292.13,308.51,316.55,304.23,256.65,203.41,174.84,159.21,143.81,135.65,138.64,150.20,163.46,171.15,175.51,173.86,177.93,203.63,238.61,244.60,224.15,219.79,255.49,302.05,320.78,327.82,346.11,351.77,313.76"
14b62f66-8767-4b3d-9548-e004a83fe649 "84.12,84.70,84.89,84.31,83.84,83.86,84.18,84.38,84.44,84.53,84.55,84.30,84.09,84.18,84.45,84.49,84.22,84.01,84.01,84.04,84.01,84.01,84.11,84.18,84.20,84.26,84.37,84.32,84.12,84.02,84.12,84.30,84.37,84.31,84.22,84.16,84.18,84.28,84.32,84.23,84.12,84.14,84.17,84.12,84.07,84.12,84.21,84.22,84.21,84.26,84.31,84.24,84.14,84.14,84.24,84.30,84.27,84.22,84.21,84.22,84.23,84.25,84.25,84.21,84.16,84.16,84.19,84.19,84.17,84.16,84.20,84.23"
0d3381f6-962d-4220-9069-96437e2c339d "234715.67,228276.69,214396.77,192376.97,175346.79,170511.61,176180.72,190378.53,204603.79,214432.64,221381.24,224206.43,220885.41,211581.10,199658.39,190732.68,189354.11,195745.51,206762.22,217604.14,226148.38,232399.58,234491.67,232577.84,228568.13,219239.39,201011.74,181732.79,171310.52,170012.14,176772.19,188728.03,199313.72,211036.16,225197.69,232095.50,227236.82,214736.82,203664.75,196053.37,194176.37,201222.93,212694.55,221649.26,230577.13,239286.30,242592.19,239479.04,230739.62,219253.83,204189.23,186618.24,175711.77,174021.06,178518.21,184926.96,192491.75,204727.87,219401.89,225501.40,220793.21,210668.00,200681.70,192670.11,190860.49,197268.56,206793.56,215884.08,227458.69,237341.44,239380.76,233459.18"
7c0bee64-c3b7-4662-b1a0-6a62f106b225 "1045.58,1094.00,1177.51,1154.63,1126.10,1156.47,1190.15,1230.53,1430.79,1845.23,2055.07,1955.41,2045.74,2489.77,2747.06,2649.16,2390.77,2241.48,2003.35,1568.53,1306.83,1227.34,1133.48,1038.29,1020.06,1094.70,1217.52,1201.97,1135.55,1167.43,1315.25,1484.66,1609.65,1721.06,1805.85,1949.23,2295.62,2637.15,2720.01,2633.64,2575.60,2509.52,2154.15,1584.67,1315.88,1221.86,1114.57,1046.07,1071.04,1183.83,1213.16,1128.03,1135.55,1329.11,1597.10,1624.99,1543.14,1608.07,1791.17,2047.01,2360.31,2597.11,2687.74,2725.56,2757.35,2664.63,2238.90,1588.27,1265.17,1160.09,1112.68,1101.62"
0a9da3f4-ba4b-4a13-8455-86809acb3cea "941.76,925.98,919.92,917.67,917.13,918.21,921.53,925.99,927.77,928.26,929.18,932.17,939.00,946.77,948.66,944.28,936.06,935.36,949.96,971.76,978.25,976.08,976.14,969.89,950.37,930.46,922.54,919.17,917.67,918.75,924.38,931.02,929.74,926.69,928.23,938.60,955.11,960.07,950.77,940.28,935.82,943.01,960.93,972.61,972.76,976.94,986.17,983.24,957.46,929.97,921.86,918.89,918.11,921.77,931.74,935.05,927.53,926.06,935.65,953.54,960.57,953.72,945.37,940.36,940.63,948.79,961.20,967.67,969.76,981.71,992.42,988.15"
030d0e35-3086-4538-825e-a0dc4b9172c9 "2020.98,1319.43,1041.92,969.31,979.94,1076.08,1311.53,1625.23,1788.13,1864.97,2077.92,2413.93,2609.18,2548.71,2471.49,2423.21,2326.77,2407.23,2766.82,3133.64,3306.46,3367.45,3339.99,3031.10,2279.87,1521.06,1168.22,1048.22,1044.21,1186.47,1509.08,1779.37,1808.00,1871.68,2197.79,2651.07,2826.41,2673.91,2515.42,2462.76,2431.16,2472.92,2681.30,2950.44,3173.82,3371.59,3460.34,3227.60,2402.40,1522.27,1174.30,1091.88,1148.83,1369.84,1691.12,1835.61,1840.08,2025.72,2390.33,2588.82,2517.56,2465.39,2582.34,2705.86,2659.60,2605.90,2853.56,3218.87,3440.85,3562.70,3625.55,3436.33"
6ac1193e-f299-42b3-ac59-041285a3ab5e "1243.14,750.66,525.85,465.41,483.98,581.84,780.45,991.23,1078.99,1096.83,1189.25,1388.64,1544.87,1547.04,1512.64,1494.19,1479.07,1561.73,1744.14,1897.97,1976.56,2009.29,1984.78,1812.87,1376.23,848.88,564.96,474.26,498.55,655.04,907.94,1051.99,1053.34,1107.48,1300.52,1511.91,1568.26,1505.23,1490.95,1563.52,1641.18,1665.99,1695.12,1808.77,1944.46,2016.50,2006.34,1858.23,1423.04,851.23,563.27,504.99,568.32,714.34,877.85,997.35,1104.93,1265.00,1398.22,1388.78,1316.06,1360.64,1546.04,1726.43,1774.71,1762.72,1864.67,2026.52,2099.72,2081.52,2033.34,1903.99"
ae42e4db-f9b9-46f0-91c0-ad5d0c4987be "380.51,379.45,381.01,381.46,378.64,377.26,379.08,384.91,388.17,386.20,385.43,386.73,387.90,390.15,394.67,397.93,396.38,393.53,394.53,396.75,394.60,389.96,387.05,384.76,382.18,381.87,383.04,381.63,377.95,377.10,381.54,391.81,391.81,384.63,383.00,387.23,391.97,393.01,392.30,392.34,392.61,395.24,399.17,398.77,393.57,389.38,388.24,387.00,384.87,383.41,382.85,380.69,378.37,379.58,386.50,390.91,385.48,381.75,384.83,393.17,396.16,391.92,390.33,394.09,399.75,403.21,403.00,400.59,397.48,394.65,393.71,392.63"
a5328c75-a45f-4737-87f4-f0733dc673b5 "377.11,376.53,377.27,377.35,376.16,375.84,377.56,381.70,384.48,385.01,385.85,386.67,385.74,385.04,386.92,389.70,389.46,387.09,386.71,388.31,388.55,386.27,383.25,380.29,378.07,377.40,377.70,377.47,376.42,376.15,377.95,382.44,385.77,385.26,384.25,384.72,385.50,386.28,387.66,388.50,387.75,387.81,391.04,394.21,393.02,389.03,385.73,382.77,379.73,378.39,378.51,378.06,376.60,376.37,379.36,385.52,386.65,383.33,382.81,385.87,388.73,388.90,387.33,386.21,386.82,391.19,396.96,398.88,397.11,394.22,391.31,387.17"
afa455f0-8192-43a7-8277-19fef93f884c "326.33,305.46,298.32,297.19,298.25,301.45,308.74,316.97,318.44,315.98,322.94,343.98,356.64,348.40,335.29,332.04,335.25,339.39,344.15,351.33,359.95,365.20,363.14,352.53,332.05,310.60,299.83,297.90,301.51,309.31,315.05,315.26,316.23,322.49,335.93,351.61,356.82,349.32,339.92,338.98,340.69,337.20,336.81,345.71,358.68,366.61,367.75,358.67,334.54,309.94,300.70,301.19,307.46,313.48,315.20,317.19,324.53,333.66,339.06,341.66,345.15,347.11,347.48,349.01,344.34,335.97,340.13,354.88,365.58,369.10,370.24,364.74"
fd8dfb3b-bdb2-4d40-bf83-638662f2717b "1560.56,1443.61,1416.32,1462.71,1482.59,1419.84,1470.12,1833.64,2228.69,1871.63,1623.71,1839.46,2344.45,2288.19,1891.68,1916.34,2301.07,2648.81,2733.57,2946.39,3271.97,2977.97,2110.06,1693.37,1596.83,1561.88,1519.01,1488.20,1464.26,1483.52,1643.48,2000.81,2071.93,1748.31,1666.37,2020.67,2513.21,2283.19,1771.43,1711.23,2137.17,2872.18,3168.10,3272.72,3434.69,3156.40,2406.26,1939.51,1716.76,1547.86,1477.20,1511.11,1581.18,1602.71,1650.48,1891.47,2019.38,1781.23,1753.25,2267.84,2854.76,2437.36,1742.83,1710.23,2495.31,3561.35,3589.79,3377.06,3626.33,3626.69,2911.94,2075.61"
7589ec5d-1262-4e99-b255-7b2141695664 "319.54,316.02,320.11,315.10,325.32,377.69,421.75,379.10,320.92,311.39,326.33,325.48,324.35,337.10,346.28,343.94,365.50,459.89,541.57,448.36,332.15,317.29,365.06,380.91,348.70,327.25,337.00,342.75,350.09,382.95,394.63,350.12,312.58,331.25,381.13,379.09,333.71,324.44,360.05,385.64,389.54,410.88,435.40,405.40,353.92,342.63,363.93,373.11,357.10,343.45,345.35,354.64,368.57,380.85,372.16,348.73,341.68,360.24,376.21,362.77,343.12,347.36,369.49,383.45,384.74,386.37,385.69,373.31,360.50,361.21,367.68,364.33"
c41ba638-a65b-4931-92c9-860aa5d710fa "152.98,156.26,160.22,162.82,164.14,165.08,166.00,166.70,167.26,167.77,168.96,171.39,174.45,176.94,177.99,177.30,175.16,172.94,171.81,171.61,171.36,170.91,173.10,179.89,188.64,193.00,191.78,189.69,189.72,190.94,191.68,191.87,191.52,191.45,192.76,195.05,195.23,191.00,186.59,187.19,190.62,190.26,186.46,185.39,188.13,190.70,191.94,195.34,201.03,204.83,204.54,202.94,202.67,203.27,203.30,202.37,201.32,200.99,201.79,202.89,202.79,201.36,200.38,200.86,201.55,200.84,199.29,198.72,199.65,201.06,202.23,203.36"
997e1f51-2c7b-47fa-98ba-77e27eda8330 "112.39,112.50,115.48,119.07,115.46,112.56,113.44,117.67,119.32,116.41,115.39,116.73,116.50,114.61,113.92,114.68,115.49,114.96,114.04,113.81,114.12,114.39,113.91,113.05,112.83,113.65,115.10,115.28,113.79,112.96,113.73,116.27,118.23,116.74,114.60,114.16,115.01,115.75,115.23,114.18,113.67,113.86,114.46,114.47,113.64,113.11,113.31,113.61,113.30,113.03,113.64,114.49,113.89,112.97,113.41,115.65,117.27,115.31,113.35,113.31,114.56,115.42,114.51,113.27,112.99,113.55,114.27,114.12,113.29,112.83,113.05,113.50"
339b3db3-f203-48d1-9337-b32051aa421c "1642.09,1795.53,2086.33,2673.05,3694.82,3936.33,3092.53,2717.56,3366.49,4344.05,4737.04,4681.40,5463.07,6281.07,5121.22,5444.22,10543.55,16181.23,16510.57,15846.96,16730.47,15055.78,7318.83,2189.22,1507.42,1721.45,1989.63,2633.66,4051.43,4337.26,2936.88,2523.75,3674.93,5275.02,5549.29,5161.09,5558.09,5925.43,5329.73,6557.64,11749.57,15890.69,15916.46,16431.93,17892.11,15954.79,7070.98,2069.62,1475.87,1600.44,1862.52,2891.82,4880.97,4613.01,2806.45,2794.14,4779.08,6058.31,5244.99,4980.37,6013.65,6579.72,6150.19,7767.62,12811.62,16064.62,16227.90,17375.66,18576.33,16068.71,6585.01,1995.69"
cb1ecc59-3095-44ee-8d6f-413f3c9b4c1b "244.48,248.67,250.83,245.92,241.87,242.49,245.90,248.45,249.66,251.37,253.16,253.99,256.08,261.18,266.56,268.18,267.70,266.52,261.13,253.83,251.45,251.55,247.53,243.21,244.32,250.53,250.92,243.62,240.65,243.40,248.05,247.85,246.27,247.89,250.30,250.36,252.74,261.29,269.94,270.83,269.86,271.58,268.82,259.97,253.48,250.91,247.68,244.85,245.79,249.30,248.51,243.84,242.15,244.29,247.29,247.69,246.47,245.68,245.70,248.23,256.03,266.31,270.34,271.02,277.65,285.76,281.77,266.59,256.48,253.35,249.70,246.00"
381864f2-5aae-49b5-92cf-2b2ed7ccdd82 "69.07,69.11,69.14,69.29,69.47,69.53,69.50,69.53,69.63,69.76,69.89,70.02,70.10,70.21,70.37,70.39,70.16,69.90,69.87,69.99,70.00,69.90,70.04,70.61,71.27,71.51,71.35,71.18,71.18,71.26,71.31,71.31,71.27,71.28,71.43,71.61,71.56,71.23,70.98,71.09,71.29,71.19,70.95,70.94,71.16,71.31,71.38,71.63,72.03,72.27,72.21,72.07,72.04,72.10,72.13,72.06,71.97,71.95,72.04,72.13,72.10,71.97,71.91,71.97,72.02,71.95,71.84,71.82,71.91,72.01,72.08,72.15"
8782048e-6174-4618-8647-e48664afbfcb "52.45,49.89,48.73,51.09,55.85,58.18,64.23,81.75,95.47,90.15,75.93,67.72,63.55,62.11,63.19,69.26,79.47,88.61,90.82,86.37,78.79,70.98,66.66,60.75,52.59,48.31,49.67,54.87,56.36,55.07,63.14,88.25,104.09,95.73,75.71,66.41,64.70,62.15,60.90,65.63,76.11,87.79,99.23,101.37,92.46,77.99,66.45,58.79,54.32,52.95,54.90,57.14,57.27,60.24,74.33,96.38,106.48,101.95,89.16,77.91,70.10,62.85,60.32,64.22,73.72,88.46,105.89,112.31,104.18,85.11,69.15,61.24"
ba28e852-0c3a-4959-85ee-b1e9ddda6cb7 "2487.49,2393.62,2384.59,2413.04,2466.14,2503.87,2533.89,2606.32,2720.74,2784.40,2749.07,2774.92,2969.61,3206.42,3257.33,3210.58,3279.93,3444.71,3500.98,3416.42,3326.09,3219.69,2991.13,2722.04,2560.97,2475.33,2435.85,2439.56,2469.97,2493.16,2515.56,2610.14,2774.79,2849.36,2803.20,2834.46,3040.25,3222.86,3182.70,3104.95,3231.05,3441.65,3507.43,3447.63,3402.89,3313.92,3043.15,2745.65,2594.81,2515.51,2453.57,2439.97,2488.72,2558.11,2593.03,2637.79,2739.84,2815.85,2822.44,2878.57,3053.71,3199.25,3181.37,3194.32,3412.68,3641.38,3698.56,3674.89,3687.28,3621.94,3306.55,2891.88"
c7ebbb2e-819b-461a-ba4f-82aaff961e9a "2453.39,2360.61,2351.57,2370.35,2399.21,2430.32,2496.48,2601.12,2699.87,2726.47,2692.45,2743.85,2932.93,3114.46,3156.92,3151.55,3220.36,3311.19,3318.48,3249.50,3185.33,3119.21,2950.59,2701.03,2527.27,2432.61,2384.68,2378.30,2403.39,2444.37,2503.03,2613.25,2750.38,2810.71,2811.80,2884.68,3046.12,3146.18,3134.58,3119.49,3183.61,3238.22,3207.84,3123.69,3065.06,2999.07,2837.37,2641.39,2515.01,2442.07,2395.17,2387.48,2424.97,2485.65,2549.29,2624.34,2713.20,2760.05,2766.95,2827.26,2971.71,3100.08,3164.80,3232.73,3320.35,3364.23,3345.15,3293.48,3246.33,3165.32,2979.72,2741.63"
